id,modes.mode,grp,active,artemisId,make,manufacturerDate,productModel,modelNumber,seatType,heightRange,weightRange,minHeight,maxHeight,minWeight,maxWeight,picture,complaintsCount,recallsCount,investigationsCount,manufacturerCommunicationsCount,modes.count,modes.recommendedAge,modes.harnessType,modes.modeWeight,modes.weightHeightRange,modes.minUsingSeatBelts,modes.maxUsingSeatBelts,modes.minUsingLowerAnchors,modes.maxUsingLowerAnchors,modes.maxUsingLowerAnchorsFinal,modes.minChildHeight,modes.maxChildHeight,modes.maxChildHeightFinal,modes.maxChildWeightFinal,modes.ratings.label,modes.ratings.notes,geom.score,EvaluationLabels,EvaluationOfInstructions,OverallRating,SecuringChild,VehicleInstallationFeatures
137656,Forward-Facing,287,FALSE,,Recaro,2016-02-02,Performance Racer,500734385,Convertible,"Up to 49.0""",5.0lbs - 65.0lbs,0,49,5,65,https://static.nhtsa.gov/images/childseats/Recaro_Performance_Racer_webview.jpg,0,0,0,0,2,FALSE,5-pt,21.6,"20lb - 65lb / up to 49""",20,65,20,43.4,45,0,49,49,65,Rating Name,"The seat was not set up for the smallest occupant when it was removed from the packaging. The harness clip is not labeled to indicate its correct placement. The LATCH belt must be rerouted to convert the car seat to this mode of use from another mode. The harness must be taken out and rethreaded when cleaning the restraint, and loose parts may be generated during the process.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The labels do not explain how to use LATCH.  Some labels were peeling when the seat was removed from its packaging.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. The padding may need to be moved to route the seat belt or LATCH belt through the belt path. Interference is possible between the crotch buckle and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are less than three levels of recline available for this mode of use. LATCH attachments have buttons to depress for removal.
The harness clip is not labeled to indicate its correct placement. The LATCH belt must be rerouted to convert the car seat to this mode of use from another mode. The harness must be taken out and rethreaded when cleaning the restraint, and loose parts may be generated during the process.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The tether is not labeled in the illustrations depicting acceptable modes of installation. The labels do not explain how to use LATCH.
The belt positioning feature is simple to use, but the caregiver may need to consult the owner's manual for more information. LATCH attachments have buttons to depress for removal.
The manual cannot be accessed while the car seat is installed in this mode and the child is in the car seat. The warning that the safest place for children is the rear seat is contained in a bulleted list, is not illustrated, and is not separated from other warnings.",3.22446470709902,3,5,4,3,5
137656,Rear-Facing,286,FALSE,,Recaro,2016-02-02,Performance Racer,500734385,Convertible,"Up to 49.0""",5.0lbs - 65.0lbs,0,49,5,65,https://static.nhtsa.gov/images/childseats/Recaro_Performance_Racer_webview.jpg,0,0,0,0,2,FALSE,5-pt,21.6,"5lb - 40lb / head 1"" from top of seat",5,40,5,43.4,40,0,-12,49,65,Rating Name,"The seat was not set up for the smallest occupant when it was removed from the packaging. The harness clip is not labeled to indicate its correct placement. The LATCH belt must be rerouted to convert the car seat to this mode of use from another mode. The harness must be taken out and rethreaded when cleaning the restraint, and loose parts may be generated during the process.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The labels do not explain how to use LATCH.  Some labels were peeling when the seat was removed from its packaging.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. The padding may need to be moved to route the seat belt or LATCH belt through the belt path. Interference is possible between the crotch buckle and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are less than three levels of recline available for this mode of use. LATCH attachments have buttons to depress for removal.
The harness clip is not labeled to indicate its correct placement. The LATCH belt must be rerouted to convert the car seat to this mode of use from another mode. The harness must be taken out and rethreaded when cleaning the restraint, and loose parts may be generated during the process.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The tether is not labeled in the illustrations depicting acceptable modes of installation. The labels do not explain how to use LATCH.
The belt positioning feature is simple to use, but the caregiver may need to consult the owner's manual for more information. LATCH attachments have buttons to depress for removal.
The manual cannot be accessed while the car seat is installed in this mode and the child is in the car seat. The warning that the safest place for children is the rear seat is contained in a bulleted list, is not illustrated, and is not separated from other warnings.",3.22446470709902,3,5,3,3,1
137657,Forward-Facing,289,FALSE,,Recaro,2016-03-10,Performance Rally,500760870,Convertible,"Up to 49.0""",5.0lbs - 65.0lbs,0,49,5,65,https://static.nhtsa.gov/images/childseats/Recaro_Performance_Rally_webview.jpg,0,0,0,0,2,FALSE,5-pt,23.9,"20lb - 65lb / up to 49""",20,65,20,41.1,45,0,49,49,65,Rating Name,"The seat was not set up for the smallest occupant when it was removed from the packaging. The harness clip is not labeled to indicate its correct placement. The LATCH belt must be rerouted to convert the car seat to this mode of use from another mode. The harness must be taken out and rethreaded when cleaning the seat, and loose parts may be generated during the process.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The labels do not explain how to use LATCH.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. The padding may need to be moved to route the seat belt or LATCH belt through the belt path. Interference is possible between the crotch buckle and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are less than three levels of recline available for this mode of use. LATCH attachments have buttons to depress for removal.
The harness clip is not labeled to indicate its correct placement. The LATCH belt must be rerouted to convert the car seat to this mode of use from another mode. The harness must be taken out and rethreaded when cleaning the seat, and loose parts may be generated during the process.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The tether is not labeled in the illustrations depicting acceptable modes of installation. The labels do not explain how to use LATCH.
The belt positioning feature is simple to use, but the caregiver may need to consult the owner's manual for more information. LATCH attachments have buttons to depress for removal.
The manual cannot be accessed while the car seat is installed in this mode and the child is in the car seat. The warning that the safest place for children is the rear seat is contained in a bulleted list, is not illustrated, and is not separated from other warnings.",3.22446470709902,3,5,4,3,5
137657,Rear-Facing,288,FALSE,,Recaro,2016-03-10,Performance Rally,500760870,Convertible,"Up to 49.0""",5.0lbs - 65.0lbs,0,49,5,65,https://static.nhtsa.gov/images/childseats/Recaro_Performance_Rally_webview.jpg,0,0,0,0,2,FALSE,5-pt,23.9,"5lb - 40lb / head 1"" from top of seat",5,40,5,41.1,40,0,-12,49,65,Rating Name,"The seat was not set up for the smallest occupant when it was removed from the packaging. The harness clip is not labeled to indicate its correct placement. The LATCH belt must be rerouted to convert the car seat to this mode of use from another mode. The harness must be taken out and rethreaded when cleaning the seat, and loose parts may be generated during the process.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The labels do not explain how to use LATCH.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. The padding may need to be moved to route the seat belt or LATCH belt through the belt path. Interference is possible between the crotch buckle and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are less than three levels of recline available for this mode of use. LATCH attachments have buttons to depress for removal.
The harness clip is not labeled to indicate its correct placement. The LATCH belt must be rerouted to convert the car seat to this mode of use from another mode. The harness must be taken out and rethreaded when cleaning the seat, and loose parts may be generated during the process.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The tether is not labeled in the illustrations depicting acceptable modes of installation. The labels do not explain how to use LATCH.
The belt positioning feature is simple to use, but the caregiver may need to consult the owner's manual for more information. LATCH attachments have buttons to depress for removal.
The manual cannot be accessed while the car seat is installed in this mode and the child is in the car seat. The warning that the safest place for children is the rear seat is contained in a bulleted list, is not illustrated, and is not separated from other warnings.",3.22446470709902,3,5,3,3,1
137805,Forward-Facing,12,FALSE,,Baby Trend,2020-12-16,Trooper,CV01D07B,Convertible,"Up to 50.0""",4.0lbs - 65.0lbs,0,50,4,65,https://static.nhtsa.gov/images/childseats/Babytrend_Trooper.jpg,0,0,0,0,2,FALSE,5-pt,9.8,"23lb - 65lb / up to 50""",23,65,23,55.2,60,0,50,50,65,Rating Name,"A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path.
Supplemental sizing information is missing from the labels. Harness slots are not labeled to detail which may be used rear-facing.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. There are fewer than 3 levels of recline available for rear-facing installation. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle.
The instruction manual storage location may be difficult to find.
A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path.
Harness slots are not labeled to detail which may be used forward-facing.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. Interference may be possible between the seat belt/LATCH strap and a car seat component. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle.
The instruction manual storage location may be difficult to find.",3.22446470709902,5,5,3,3,2
137805,Rear-Facing,11,FALSE,,Baby Trend,2020-12-16,Trooper,CV01D07B,Convertible,"Up to 50.0""",4.0lbs - 65.0lbs,0,50,4,65,https://static.nhtsa.gov/images/childseats/Babytrend_Trooper.jpg,0,0,0,0,2,FALSE,5-pt,10.3,"4lb - 40lb / top of head 1"" from top of seat",4,40,4,54.7,40,0,-8,50,65,Rating Name,"A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path.
Supplemental sizing information is missing from the labels. Harness slots are not labeled to detail which may be used rear-facing.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. There are fewer than 3 levels of recline available for rear-facing installation. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle.
The instruction manual storage location may be difficult to find.
A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations given on the car seat to show conversion to this mode from another mode of use. When converting to this mode of use, the LATCH belt must be rerouted through the belt path.
Harness slots are not labeled to detail which may be used forward-facing.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. Interference may be possible between the seat belt/LATCH strap and a car seat component. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle.
The instruction manual storage location may be difficult to find.",3.22446470709902,3,5,3,3,2
137722,Forward-Facing,293,FALSE,,Recaro,2016-09-21,Roadster XL,500806460,Convertible,"Up to 49.0""",5.0lbs - 65.0lbs,0,49,5,65,https://static.nhtsa.gov/images/childseats/Recaro_Roadster_XL_webview.jpg,0,0,0,0,2,FALSE,5-pt,22.5,"20lb - 65lb / up to 49""",20,65,20,42.5,45,0,49,49,65,Rating Name,"The seat was not set for the smallest occupant when removed from the packaging. The harness clip is not labeled to indicate where it should be placed relative to the child's body. The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. When disassembling for cleaning, loose parts may be generated.
The labels do not explain how to use LATCH. Labels were peeling when the seat was removed from its packaging.
The padding may need to be moved to route the seat belt or LATCH belt through the belt path. Interference is possible between the harness and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are fewer than three levels of recline available for this mode of use. LATCH attachments have buttons to depress for removal.
The harness clip is not labeled to indicate where it should be placed relative to the child's body. The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. When disassembling for cleaning, loose parts may be generated.
The tether is not labeled in the illustrations depicting acceptable modes of installation. The labels do not explain how to use LATCH or the tether hook.
The belt positioning feature is simple to use, but the caregiver may need to consult the owner's manual for more information. LATCH attachments have buttons to depress for removal. The storage location for the LATCH belt and/or the tether hook is not obvious and may be overlooked.
The instruction manual cannot be accessed when a child is seated in the seat. In the section summarizing acceptable methods of installation, the car seat is not depicted in a vehicle seat and there is no final illustration showing the seat fully installed. The indication that the safest place in the vehicle for children is the rear seat is not illustrated and is buried within a bulleted list.",3.17372650520247,3,4,4,3,4
137722,Rear-Facing,292,FALSE,,Recaro,2016-09-21,Roadster XL,500806460,Convertible,"Up to 49.0""",5.0lbs - 65.0lbs,0,49,5,65,https://static.nhtsa.gov/images/childseats/Recaro_Roadster_XL_webview.jpg,0,0,0,0,2,FALSE,5-pt,22.5,"5lb - 40lb / up to 1"" from top of head rest",5,40,5,42.5,40,0,-10,49,65,Rating Name,"The seat was not set for the smallest occupant when removed from the packaging. The harness clip is not labeled to indicate where it should be placed relative to the child's body. The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. When disassembling for cleaning, loose parts may be generated.
The labels do not explain how to use LATCH. Labels were peeling when the seat was removed from its packaging.
The padding may need to be moved to route the seat belt or LATCH belt through the belt path. Interference is possible between the harness and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are fewer than three levels of recline available for this mode of use. LATCH attachments have buttons to depress for removal.
The harness clip is not labeled to indicate where it should be placed relative to the child's body. The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. When disassembling for cleaning, loose parts may be generated.
The tether is not labeled in the illustrations depicting acceptable modes of installation. The labels do not explain how to use LATCH or the tether hook.
The belt positioning feature is simple to use, but the caregiver may need to consult the owner's manual for more information. LATCH attachments have buttons to depress for removal. The storage location for the LATCH belt and/or the tether hook is not obvious and may be overlooked.
The instruction manual cannot be accessed when a child is seated in the seat. In the section summarizing acceptable methods of installation, the car seat is not depicted in a vehicle seat and there is no final illustration showing the seat fully installed. The indication that the safest place in the vehicle for children is the rear seat is not illustrated and is buried within a bulleted list.",3.17372650520247,4,5,3,3,1
137829,Booster,17,FALSE,,Baby Trend,2021-04-17,Hybrid 3-in-1,FB58183,Combination,"29.0"" - 57.0""",22.0lbs - 100.0lbs,29,57,22,100,https://static.nhtsa.gov/images/childseats/Baby_Trend_Hybrid_3-in-1.jpg,0,0,0,0,2,FALSE,Highback/No Back,14.9,"40lb - 100lb / 38"" - 57""",40,100,40,50.1,-3,38,57,57,100,Rating Name,"The car seat was not fully assembled and ready to use for the smallest possible occupant when it was removed from its packaging. A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations on the label showing how to convert the car seat to forward-facing mode from other modes of use. When converting to forward-facing mode from booster mode, the harness must be reinstalled.
Supplemental sizing information is missing from the labels. In the diagram showing methods of installation for this mode of use, the car seat is not depicted in a vehicle seat and the tether is not labeled (in text). The labels do not show how to remove LATCH attachments from storage.
Interference is possible between a seat component and the seat belt when routing for installation. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage locations for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and use, and it cannot be accessed while a child is restrained in the seat. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings. Seat belt and LATCH belt routing paths are not clear from illustrations alone; the user must read text.
There are no illustrations on the label showing how to convert the car seat to booster mode from other modes of use. When converting this seat to booster mode, the harness must be removed and could be misplaced.
The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location may be difficult to find and use, and it cannot be accessed while a child is restrained in the seat. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.",3.17372650520247,5,4,4,3,3
137829,Forward-Facing,16,FALSE,,Baby Trend,2021-04-17,Hybrid 3-in-1,FB58183,Combination,"29.0"" - 57.0""",22.0lbs - 100.0lbs,29,57,22,100,https://static.nhtsa.gov/images/childseats/Baby_Trend_Hybrid_3-in-1.jpg,0,0,0,0,2,FALSE,5-pt,15.5,"22lb - 50lb / 29"" - 48""",22,50,22,49.5,50,29,48,57,100,Rating Name,"The car seat was not fully assembled and ready to use for the smallest possible occupant when it was removed from its packaging. A headhugger or body pillow blocks the harness slots from being visible. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. There are no illustrations on the label showing how to convert the car seat to forward-facing mode from other modes of use. When converting to forward-facing mode from booster mode, the harness must be reinstalled.
Supplemental sizing information is missing from the labels. In the diagram showing methods of installation for this mode of use, the car seat is not depicted in a vehicle seat and the tether is not labeled (in text). The labels do not show how to remove LATCH attachments from storage.
Interference is possible between a seat component and the seat belt when routing for installation. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage locations for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and use, and it cannot be accessed while a child is restrained in the seat. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings. Seat belt and LATCH belt routing paths are not clear from illustrations alone; the user must read text.
There are no illustrations on the label showing how to convert the car seat to booster mode from other modes of use. When converting this seat to booster mode, the harness must be removed and could be misplaced.
The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location may be difficult to find and use, and it cannot be accessed while a child is restrained in the seat. The warning that the rear seat is the safest place in a vehicle for children is located amongst other warnings.",3.17372650520247,2,4,3,2,3
137820,Booster,228,FALSE,,Graco,2019-05-02,Nautilus 65,1946244,Combination,"27.0"" - 57.0""",22.0lbs - 100.0lbs,27,57,22,100,https://static.nhtsa.gov/images/childseats/Graco_Nautlius_65.jpg,0,0,0,0,2,FALSE,Highback/No Back,19.3,"30lb - 100lb / 38"" - 57""",30,100,30,45.7,-3,38,57,57,100,Rating Name,"The car seat was not set for the smallest occupant when it was removed from packaging. The harness must be reinstalled into the restraint to convert to this mode of use from booster mode. The harness must be rethreaded when reassembling after cleaning.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The labels do not explain how to use either the LATCH belt or the tether strap.
The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location for the LATCH belt and/or tether strap is not obvious and may be overlooked.
The manual storage location may be difficult to find and cannot be accessed while the car seat is installed in this mode and the child is in the car seat. No full picture exists of a properly restrained child next to sizing information in the owner's manual. Lap-belt-only usage instructions are not given separately in the belt routing section.
The harness must be removed to convert the seat to booster mode and may be misplaced. There are no illustrations on the labeling which show how to remove the harness. There are no illustrations on the labeling which show how to convert the car seat from highback to no back mode.
The shoulder belt portion of the belt path is not labeled. The warning on the label does not explicitly state that a lap-only belt may not be used.
The manual storage location may be difficult to find and cannot be accessed while the car seat is installed in this mode and the child is in the car seat.",3.15330969808231,3,5,3,1,5
137820,Forward-Facing,227,FALSE,,Graco,2019-05-02,Nautilus 65,1946244,Combination,"27.0"" - 57.0""",22.0lbs - 100.0lbs,27,57,22,100,https://static.nhtsa.gov/images/childseats/Graco_Nautlius_65.jpg,0,0,0,0,2,FALSE,5-pt,19.8,"22lb - 65lb / 27"" - 49""",22,65,22,45.2,50,27,49,57,100,Rating Name,"The car seat was not set for the smallest occupant when it was removed from packaging. The harness must be reinstalled into the restraint to convert to this mode of use from booster mode. The harness must be rethreaded when reassembling after cleaning.
There is not a picture of a child properly restrained in the CRS directly next to sizing information on the labeling. The labels do not explain how to use either the LATCH belt or the tether strap.
The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location for the LATCH belt and/or tether strap is not obvious and may be overlooked.
The manual storage location may be difficult to find and cannot be accessed while the car seat is installed in this mode and the child is in the car seat. No full picture exists of a properly restrained child next to sizing information in the owner's manual. Lap-belt-only usage instructions are not given separately in the belt routing section.
The harness must be removed to convert the seat to booster mode and may be misplaced. There are no illustrations on the labeling which show how to remove the harness. There are no illustrations on the labeling which show how to convert the car seat from highback to no back mode.
The shoulder belt portion of the belt path is not labeled. The warning on the label does not explicitly state that a lap-only belt may not be used.
The manual storage location may be difficult to find and cannot be accessed while the car seat is installed in this mode and the child is in the car seat.",3.15330969808231,3,4,3,3,4
137685,Booster,331,FALSE,,Safety 1st,2016-08-04,Ultra Max Air 360,CC167-DYR,3-in-1,"Up to 57.0""",4.0lbs - 120.0lbs,0,57,4,120,https://static.nhtsa.gov/images/childseats/Safety 1st Ultramax.jpg,0,0,0,0,3,FALSE,Highback,23.5,"40lb - 120lb / 43"" - 57""",40,120,-3,41.5,-3,43,57,57,120,Rating Name,"The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. Replacing the harness after using the seat in booster mode requires multiple steps which should be followed in the owner's manual. When disassembling for cleaning, loose parts may be generated.
The labels do not explain how to use LATCH.
Interference is possible between the crotch buckle and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are less than three levels of recline available for this mode of use. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location for the LATCH belt is not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and use.
The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. Replacing the harness after using the seat in booster mode requires multiple steps which should be followed in the owner's manual. When disassembling for cleaning, loose parts may be generated.
The labels do not explain how to use LATCH.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage locations for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and use.
Storing the harness to use this seat in booster mode requires multiple steps which should be followed in the owner's manual. There are no illustrations on the car seat depicting this step. When disassembling for cleaning, loose parts may be generated.
The belt routing path is not completely labeled.
The shoulder belt positioning device requires the use of two hands, but the action of positioning is simple. The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location may be difficult to find and use.",3.14262696435648,4,5,3,1,1
137685,Forward-Facing,330,FALSE,,Safety 1st,2016-08-04,Ultra Max Air 360,CC167-DYR,3-in-1,"Up to 57.0""",4.0lbs - 120.0lbs,0,57,4,120,https://static.nhtsa.gov/images/childseats/Safety 1st Ultramax.jpg,0,0,0,0,3,FALSE,5-pt,24.6,"22lb - 65lb / 29"" - 49""",22,65,22,40.4,45,29,49,57,120,Rating Name,"The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. Replacing the harness after using the seat in booster mode requires multiple steps which should be followed in the owner's manual. When disassembling for cleaning, loose parts may be generated.
The labels do not explain how to use LATCH.
Interference is possible between the crotch buckle and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are less than three levels of recline available for this mode of use. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location for the LATCH belt is not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and use.
The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. Replacing the harness after using the seat in booster mode requires multiple steps which should be followed in the owner's manual. When disassembling for cleaning, loose parts may be generated.
The labels do not explain how to use LATCH.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage locations for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and use.
Storing the harness to use this seat in booster mode requires multiple steps which should be followed in the owner's manual. There are no illustrations on the car seat depicting this step. When disassembling for cleaning, loose parts may be generated.
The belt routing path is not completely labeled.
The shoulder belt positioning device requires the use of two hands, but the action of positioning is simple. The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location may be difficult to find and use.",3.14262696435648,5,5,4,4,3
137685,Rear-Facing,329,FALSE,,Safety 1st,2016-08-04,Ultra Max Air 360,CC167-DYR,3-in-1,"Up to 57.0""",4.0lbs - 120.0lbs,0,57,4,120,https://static.nhtsa.gov/images/childseats/Safety 1st Ultramax.jpg,0,0,0,0,3,FALSE,5-pt,24.6,"4lb - 50lb / up to 49""",4,50,4,40.4,40,0,49,57,120,Rating Name,"The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. Replacing the harness after using the seat in booster mode requires multiple steps which should be followed in the owner's manual. When disassembling for cleaning, loose parts may be generated.
The labels do not explain how to use LATCH.
Interference is possible between the crotch buckle and the seat belt when routing for installation. A printed/molded line is present on the restraint that must be leveled to the ground. There are less than three levels of recline available for this mode of use. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage location for the LATCH belt is not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and use.
The LATCH belt must be rerouted to convert the restraint to this mode of use from another mode. Replacing the harness after using the seat in booster mode requires multiple steps which should be followed in the owner's manual. When disassembling for cleaning, loose parts may be generated.
The labels do not explain how to use LATCH.
It may be uncomfortable for those with larger hands to route the seat belt or LATCH belt through the belt path. The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle. The storage locations for the LATCH belt and/or tether strap are not obvious and may be overlooked.
The instruction manual storage location may be difficult to find and use.
Storing the harness to use this seat in booster mode requires multiple steps which should be followed in the owner's manual. There are no illustrations on the car seat depicting this step. When disassembling for cleaning, loose parts may be generated.
The belt routing path is not completely labeled.
The shoulder belt positioning device requires the use of two hands, but the action of positioning is simple. The shoulder belt guide may allow unintentional slack to occur in the seat belt.
The instruction manual storage location may be difficult to find and use.",3.14262696435648,5,5,4,4,1
137774,Booster,205,FALSE,,Graco,2017-09-18,Turbobooster Elite,1963911,Booster,"38.0"" - 57.0""",30.0lbs - 110.0lbs,38,57,30,110,https://static.nhtsa.gov/images/childseats/Graco_Turbobooster_Elite_webview.jpg,0,0,0,0,1,FALSE,Highback/No Back,8.6,"30lb - 110lb / 38"" - 57""",30,110,30,56.4,-3,38,57,57,110,Rating Name,"The car seat was not fully assembled when it was removed from its packaging. No illustrations are provided on the seat to describe how to convert the seat from highback to backless mode.
The seat belt path is not completely labeled. The warning against using a lap-only belt does not explicitly state that a lap-only belt may not be used.
The instruction manual storage location may be difficult to find and cannot be accessed while the child is secured in the seat.",3.1291346445319,3,5,4,1,5
137678,Booster,172,FALSE,,Evenflo,2016-08-23,Transitions,34421029,Combination,"28.0"" - 57.0""",22.0lbs - 120.0lbs,28,57,22,120,https://static.nhtsa.gov/images/childseats/Evenflo Transitions.jpg,0,0,0,0,2,FALSE,Highback/No Back,18.6,"40lb - 120lb / 44"" - 57""",40,120,-3,46.4,-3,44,57,57,120,Rating Name,"The seat was not set up for the smallest occupant when it was removed from the packaging. The headrest blocks the harness slots from being visible. The harness slots are small. The harness must be rethreaded to adjust height for the child's growth as well as for reassembly after cleaning. The harness must be rerouted in the restraint to convert to this mode of use from booster mode, and there are no illustrations on the labeling to help with this step. Replacing the harness requires multiple steps which should be followed in the owner's manual.
Supplemental sizing information is given in text only on the labels (not illustrated). No indication of correct harness height is given on the labels. The belt routing path is not completely labeled. Labeling does not show how to prepare LATCH attachments and tether strap for use.
The car seat is equipped with hook-style LATCH attachments which may require twisting to remove from the lower anchors in the vehicle.  The storage location for the LATCH belt and/or tether strap is not obvious and may be overlooked.
The manual cannot be accessed while the car seat is installed in this mode and the child is in the car seat. The instruction manual storage location may be difficult to find and use. Some methods of installation are not specifically labeled in the manual (lap-belt only vs. lap/shoulder belt). The section describing vehicle seat belt types is incomplete and may be missing important information.
To convert the seat to booster mode, the harness must be rerouted within the restraint. This requires multiple steps which should be followed in the owner's manual. There are no illustrations on the labeling which show how to reroute the harness.
Supplemental sizing information is given in text only on the labels (not illustrated). The belt path is labeled only on one side.
The manual cannot be accessed while the car seat is installed in this mode and the child is in the car seat. The instruction manual storage location may be difficult to find.",3.1163869298603,3,5,4,3,5
